"Sample_ID"	"Order"	"Family"	"Genus"	"Species"	"Taxon"	"Total"	"TotalDryMass"	"DryMass"	"Sum_Biomass"	"Stream"	"Site"	"Region"	"Treatment"	"Landscape"	"Leaf"	"Sum_Total"
"117"	"TG1A19"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	19	16.1484136808051	0.84991650951606	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"118"	"TG1A19"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	26	175.427569800324	6.74721422308938	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"119"	"TG1A19"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	5	1.92777309195541	0.385554618391081	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"120"	"TG1A19"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	28	20.9725935714095	0.749021198978909	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"121"	"TG1A19"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	3	0.165685001730742	0.0552283339102474	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"122"	"TG1A19"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	2	0.145230672279241	0.0726153361396205	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"123"	"TG1A19"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	300	30.5872102022517	0.101957367340839	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"124"	"TG1A19"	"Diptera"	"Chironomidae"	""	""	"Chironomidae"	1	0.0330578042901942	0.0330578042901942	278.165598726249	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	420
"125"	"TG1A20"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	1	0.038880971370604	0.038880971370604	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"126"	"TG1A20"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	13	1.01258227635343	0.0778909443348793	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"127"	"TG1A20"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	5	0.279596970529232	0.0559193941058464	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"128"	"TG1A20"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	2	0.946572452575874	0.473286226287937	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"129"	"TG1A20"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	5	30.2558392820058	6.05116785640115	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"130"	"TG1A20"	"Trichoptera"	"Limnephilidae"	"Limnephilini"	""	"Limnephilini"	1	8.59631070365925	8.59631070365925	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"131"	"TG1A20"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	19	5.82521224540081	0.30659011817899	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"132"	"TG1A20"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	2	0.197901845284868	0.0989509226424341	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"133"	"TG1A20"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	10	96.3006605710979	9.63006605710978	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"134"	"TG1A20"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	8	3.02299237454409	0.377874046818011	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"135"	"TG1A20"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.130742252436901	0.130742252436901	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"136"	"TG1A20"	"Diptera"	"Pedicidae"	"Pediciinae"	""	"Pediciinae"	2	0.857472970134293	0.428736485067146	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"137"	"TG1A20"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	31	15.2283232814236	0.491236234884632	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"138"	"TG1A20"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	170	20.3976784609855	0.11998634388815	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"139"	"TG1A20"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	3	0.131113209837873	0.0437044032792908	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"140"	"TG1A20"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	1	0.0459605712249082	0.0459605712249082	183.267840438865	"TG1"	"TG1A"	"TG"	"CoarseAsh"	"A"	"Ash"	274
"141"	"TG1A21"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	6	0.329077886267763	0.0548463143779606	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"142"	"TG1A21"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	6	3.39368943997768	0.565614906662946	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"143"	"TG1A21"	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	"sp."	"Ecdyonurus sp."	3	0.204110062533792	0.0680366875112639	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"144"	"TG1A21"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	1	0.124738200988366	0.124738200988366	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"145"	"TG1A21"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	7	0.499632142721059	0.0713760203887227	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"146"	"TG1A21"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	2	0.237878251602063	0.118939125801032	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"147"	"TG1A21"	"Coleoptera"	"Gyrinidae"	"Orectochilus"	"villosus"	"Orectochilus villosus"	1	NA	NA	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"148"	"TG1A21"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	2	0.197901845284868	0.0989509226424341	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"149"	"TG1A21"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	"sp."	"Hydropsyche sp."	2	0.143483773400468	0.0717418867002339	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"150"	"TG1A21"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	10	2.95078150097027	0.295078150097027	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"151"	"TG1A21"	"Oligochaeta"	""	""	""	"Oligochaeta"	1	0.0170646228164445	0.0170646228164445	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"152"	"TG1A21"	"Turbellaria"	""	""	""	"Turbellaria"	1	0.174103975934047	0.174103975934047	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"153"	"TG1A21"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	14	90.5723554502215	6.4694539607301	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"154"	"TG1A21"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	28	16.7219586255649	0.597212808055889	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"155"	"TG1A21"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	1	0.128752108314823	0.128752108314823	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"156"	"TG1A21"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	170	14.1151835714561	0.0830304915968004	129.810711458054	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	255
"157"	"TG1A22"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	3	0.0782226732617492	0.0260742244205831	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"158"	"TG1A22"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	1	0.762957125604439	0.762957125604439	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"159"	"TG1A22"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	1	0.326637885499258	0.326637885499258	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"160"	"TG1A22"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	3	2.78581095894621	0.928603652982069	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"161"	"TG1A22"	"Trichoptera"	"Limnephilidae"	"Limnephilini"	""	"Limnephilini"	1	20.1781058979935	20.1781058979935	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"162"	"TG1A22"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	1	0.0138881940025387	0.0138881940025387	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"163"	"TG1A22"	"Trichoptera"	"Hydroptilidae"	"Hydroptila"	"sp."	"Hydroptila sp."	1	0.428603301956025	0.428603301956025	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"164"	"TG1A22"	"Oligochaeta"	""	""	""	"Oligochaeta"	2	0.027768864860292	0.013884432430146	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"165"	"TG1A22"	"Nematoda"	""	""	""	"Nematoda"	1	NA	NA	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"166"	"TG1A22"	"Hydracarina"	""	""	""	"Hydracarina"	1	0.132655465080122	0.132655465080122	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"167"	"TG1A22"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	1	0.0850829557312159	0.0850829557312159	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"168"	"TG1A22"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	147	12.5828811612849	0.0855978310291493	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"169"	"TG1A22"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	43	20.072128464836	0.466793685228744	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"170"	"TG1A22"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	3	45.4768890129448	15.1589630043149	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"171"	"TG1A22"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	1	0.16965351321304	0.16965351321304	103.121285475214	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	210
"172"	"TG1A23"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	2	0.314029557619523	0.157014778809762	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"173"	"TG1A23"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	9	3.49186867733077	0.387985408592307	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"174"	"TG1A23"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	2	NA	NA	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"175"	"TG1A23"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	5	1.54031194006938	0.308062388013876	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"176"	"TG1A23"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	1	0.00708340892905212	0.00708340892905212	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"177"	"TG1A23"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	1	0.762957125604439	0.762957125604439	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"178"	"TG1A23"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	1	0.0496867975084041	0.0496867975084041	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"179"	"TG1A23"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	3	0.594906511986232	0.198302170662077	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"180"	"TG1A23"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	1	0.167463213825574	0.167463213825574	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"181"	"TG1A23"	"Coleoptera"	"Gyrinidae"	"Orectochilus"	"villosus"	"Orectochilus villosus"	1	NA	NA	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"182"	"TG1A23"	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	"sp."	"Hydropsyche sp."	1	0.117542685292021	0.117542685292021	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"183"	"TG1A23"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	1	0.429565543086508	0.429565543086508	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"184"	"TG1A23"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	1	0.0586044725014176	0.0586044725014176	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"185"	"TG1A23"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	216	28.7180523926435	0.132953946262238	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"186"	"TG1A23"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	9	4.09227208888464	0.45469689876496	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"187"	"TG1A23"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	13	125.190858742427	9.63006605710978	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"188"	"TG1A23"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	1	0.0718096708863722	0.0718096708863722	165.607012828595	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	268
"189"	"TG1A24"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	7	0.377759551731265	0.0539656502473236	64.018169249465	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	101
"190"	"TG1A24"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	1	0.702528316753532	0.702528316753532	64.018169249465	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	101
"191"	"TG1A24"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	1	0.402653779794847	0.402653779794847	64.018169249465	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	101
"192"	"TG1A24"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	6	4.87372722665294	0.812287871108823	64.018169249465	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	101
"193"	"TG1A24"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	5	42.9485972110613	8.58971944221227	64.018169249465	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	101
"194"	"TG1A24"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	58	3.97664840320995	0.0685629035036199	64.018169249465	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	101
"195"	"TG1A24"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	23	10.7362547602611	0.466793685228744	64.018169249465	"TG1"	"TG1A"	"TG"	"CoarseMix"	"A"	"Mix"	101
"196"	"TG1F37"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	2	0.317913162902428	0.158956581451214	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"197"	"TG1F37"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	5	0.623691004941828	0.124738200988366	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"198"	"TG1F37"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	2	0.0339274638203481	0.0169637319101741	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"199"	"TG1F37"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	9	3.77123195265828	0.419025772517586	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"200"	"TG1F37"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	5	2.09401604802131	0.418803209604261	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"201"	"TG1F37"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	12	4.23357653343345	0.352798044452788	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"202"	"TG1F37"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	35	20.4851226926216	0.585289219789189	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"203"	"TG1F37"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	7	34.7001660549974	4.95716657928534	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"204"	"TG1F37"	"Hydracarina"	""	""	""	"Hydracarina"	1	0.132655465080122	0.132655465080122	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"205"	"TG1F37"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	1	NA	NA	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"206"	"TG1F37"	"Bivalvia"	"Sphaeriidae"	"Pisidium"	"sp."	"Pisidium sp."	2	0.926230718391453	0.463115359195727	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"207"	"TG1F37"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	1	0.128752108314823	0.128752108314823	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"208"	"TG1F37"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	2	0.175928816262705	0.0879644081313527	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"209"	"TG1F37"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	163	13.9524464577513	0.0855978310291493	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"210"	"TG1F37"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	8	4.89125761695636	0.611407202119545	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"211"	"TG1F37"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	3	0.602775077055403	0.200925025685134	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"212"	"TG1F37"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	6	18.8289534490343	3.13815890817238	105.898644622243	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	264
"213"	"TG1F38"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	1	0.0860625282500441	0.0860625282500441	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"214"	"TG1F38"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	3	1.77437128788911	0.591457095963038	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"215"	"TG1F38"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	1	0.0314381372233961	0.0314381372233961	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"216"	"TG1F38"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	6	0.443102952891578	0.0738504921485963	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"217"	"TG1F38"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	2	1.25431229624269	0.627156148121345	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"218"	"TG1F38"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	12	3.74500926030113	0.312084105025094	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"219"	"TG1F38"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	20	6.36791869432781	0.318395934716391	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"220"	"TG1F38"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	6	18.8289534490343	3.13815890817238	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"221"	"TG1F38"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	2	0.258436788501984	0.129218394250992	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"222"	"TG1F38"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	1	NA	NA	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"223"	"TG1F38"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	121	4.54109738298054	0.0375297304378557	37.3307027776426	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	175
"224"	"TG1F39"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	3	0.225514393976435	0.0751714646588116	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"225"	"TG1F39"	"Ephemeroptera"	"Baetidae"	"Alainites"	"muticus"	"Alainites muticus"	2	0.249476401976731	0.124738200988366	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"226"	"TG1F39"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	4	0.101463801066225	0.0253659502665563	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"227"	"TG1F39"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	14	5.22750831329675	0.373393450949768	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"228"	"TG1F39"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	51	13.2655658800926	0.260109134903777	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"229"	"TG1F39"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	12	6.59958323407221	0.549965269506017	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"230"	"TG1F39"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	13	6.93180165377754	0.533215511829042	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"231"	"TG1F39"	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	"sp."	"Rhyacophila sp."	2	0.0751089876482716	0.0375544938241358	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"232"	"TG1F39"	"Hydracarina"	""	""	""	"Hydracarina"	2	0.265310930160243	0.132655465080122	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"233"	"TG1F39"	"Oligochaeta"	""	""	""	"Oligochaeta"	1	0.0170646228164445	0.0170646228164445	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
"234"	"TG1F39"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	1	0.0264666968228959	0.0264666968228959	92.7326964979449	"TG1"	"TG1F"	"TG"	"CoarseAlder"	"F"	"Alder"	287
